value,timestamp
" 0.011",2018-03-06T00:56:08.000Z
" 0.011",2018-03-06T00:56:48.000Z
" 0.011",2018-03-06T00:56:59.000Z
" 0.011",2018-03-06T00:57:03.000Z
" 0.011",2018-03-06T00:57:06.000Z
" 0.011",2018-03-06T00:57:10.000Z
" 0.011",2018-03-06T00:57:14.000Z
" 0.011",2018-03-06T00:57:17.000Z
" 0.011",2018-03-06T00:57:25.000Z
" 0.011",2018-03-06T00:57:36.000Z
" 0.011",2018-03-06T00:57:39.000Z
" 0.011",2018-03-06T00:57:50.000Z
" 0.011",2018-03-06T00:57:58.000Z
" 0.011",2018-03-06T00:58:01.000Z
" 0.011",2018-03-06T00:58:12.000Z
" 0.011",2018-03-06T00:58:16.000Z
" 0.011",2018-03-06T00:58:20.000Z
" 0.011",2018-03-06T00:58:23.000Z
" 0.011",2018-03-06T00:58:31.000Z
" 0.011",2018-03-06T00:58:38.000Z
" 0.011",2018-03-06T00:58:53.000Z
" 0.011",2018-03-06T00:58:56.000Z
" 0.011",2018-03-06T00:59:11.000Z
" 0.011",2018-03-06T00:59:15.000Z
" 0.011",2018-03-06T00:59:37.000Z
" 0.011",2018-03-06T00:59:44.000Z
" 0.011",2018-03-06T00:59:48.000Z
" 0.011",2018-03-06T00:59:51.000Z
" 0.011",2018-03-06T00:59:55.000Z
" 0.011",2018-03-06T01:00:02.000Z
" 0.011",2018-03-06T01:00:06.000Z
" 0.011",2018-03-06T01:00:10.000Z
" 0.011",2018-03-06T01:00:21.000Z
" 0.011",2018-03-06T01:00:28.000Z
" 0.011",2018-03-06T01:00:32.000Z
" 0.011",2018-03-06T01:00:39.000Z
" 0.011",2018-03-06T01:00:46.000Z
" 0.011",2018-03-06T01:00:50.000Z
" 0.011",2018-03-06T01:01:01.000Z
" 0.011",2018-03-06T01:01:08.000Z
" 0.011",2018-03-06T01:01:12.000Z
" 0.011",2018-03-06T01:01:30.000Z
" 0.011",2018-03-06T01:01:34.000Z
" 0.011",2018-03-06T01:01:38.000Z
" 0.011",2018-03-06T01:01:52.000Z
" 0.011",2018-03-06T01:01:56.000Z
" 0.011",2018-03-06T01:02:03.000Z
" 0.011",2018-03-06T01:02:11.000Z
" 0.011",2018-03-06T01:02:14.000Z
" 0.011",2018-03-06T01:02:18.000Z
" 0.011",2018-03-06T01:02:22.000Z
" 0.011",2018-03-06T01:02:33.000Z
" 0.011",2018-03-06T01:02:36.000Z
" 0.011",2018-03-06T01:02:51.000Z
" 0.011",2018-03-06T01:03:09.000Z
" 0.011",2018-03-06T01:03:17.000Z
" 0.011",2018-03-06T01:03:31.000Z
" 0.011",2018-03-06T01:03:39.000Z
" 0.011",2018-03-06T01:03:46.000Z
" 0.011",2018-03-06T01:03:50.000Z
" 0.011",2018-03-06T01:03:57.000Z
" 0.011",2018-03-06T01:04:01.000Z
" 0.011",2018-03-06T01:04:08.000Z
" 0.011",2018-03-06T01:04:23.000Z
" 0.011",2018-03-06T01:04:26.000Z
" 0.011",2018-03-06T01:04:34.000Z
" 0.011",2018-03-06T01:04:37.000Z
" 0.011",2018-03-06T01:04:45.000Z
" 0.011",2018-03-06T01:04:52.000Z
" 0.011",2018-03-06T01:05:03.000Z
" 0.011",2018-03-06T01:05:07.000Z
" 0.011",2018-03-06T01:05:14.000Z
" 0.011",2018-03-06T01:05:18.000Z
" 0.011",2018-03-06T01:05:29.000Z
" 0.011",2018-03-06T01:05:32.000Z
" 0.011",2018-03-06T01:05:43.000Z
" 0.011",2018-03-06T01:05:47.000Z
" 0.011",2018-03-06T01:06:31.000Z
" 0.011",2018-03-06T01:06:34.000Z
" 0.011",2018-03-06T01:06:42.000Z
" 0.011",2018-03-06T01:06:46.000Z
" 0.011",2018-03-06T01:07:07.000Z
" 0.011",2018-03-06T01:07:22.000Z
" 0.011",2018-03-06T01:07:26.000Z
" 0.011",2018-03-06T01:07:29.000Z
" 0.011",2018-03-06T01:07:33.000Z
" 0.011",2018-03-06T01:07:40.000Z
" 0.011",2018-03-06T01:07:44.000Z
" 0.011",2018-03-06T01:07:48.000Z
" 0.011",2018-03-06T01:07:51.000Z
" 0.011",2018-03-06T01:07:55.000Z
" 0.011",2018-03-06T01:07:59.000Z
" 0.011",2018-03-06T01:08:03.000Z
" 0.011",2018-03-06T01:08:10.000Z
" 0.011",2018-03-06T01:08:17.000Z
" 0.011",2018-03-06T01:08:24.000Z
" 0.011",2018-03-06T01:08:28.000Z
" 0.011",2018-03-06T01:08:36.000Z
" 0.011",2018-03-06T01:08:43.000Z
" 0.011",2018-03-06T01:08:50.000Z
" 0.011",2018-03-06T01:09:01.000Z
" 0.011",2018-03-06T01:09:20.000Z
" 0.011",2018-03-06T01:09:45.000Z
" 0.011",2018-03-06T01:10:00.000Z
" 0.011",2018-03-06T01:10:15.000Z
" 0.011",2018-03-06T01:10:33.000Z
" 0.011",2018-03-06T01:11:10.000Z
" 0.011",2018-03-06T01:11:13.000Z
" 0.011",2018-03-06T01:11:24.000Z
" 0.011",2018-03-06T01:12:19.000Z
" 0.011",2018-03-06T01:12:23.000Z
" 0.011",2018-03-06T01:12:38.000Z
" 0.011",2018-03-06T01:12:45.000Z
" 0.011",2018-03-06T01:13:14.000Z
" 0.011",2018-03-06T01:13:18.000Z
" 0.011",2018-03-06T01:13:25.000Z
" 0.011",2018-03-06T01:13:29.000Z
" 0.011",2018-03-06T01:13:33.000Z
" 0.011",2018-03-06T01:13:51.000Z
" 0.011",2018-03-06T01:13:58.000Z
" 0.011",2018-03-06T01:14:02.000Z
" 0.011",2018-03-06T01:14:20.000Z
" 0.011",2018-03-06T01:14:24.000Z
" 0.011",2018-03-06T01:15:04.000Z
" 0.011",2018-03-06T01:15:08.000Z
" 0.011",2018-03-06T01:15:19.000Z
" 0.011",2018-03-06T01:15:26.000Z
" 0.011",2018-03-06T01:15:37.000Z
" 0.011",2018-03-06T01:15:41.000Z
" 0.011",2018-03-06T01:15:48.000Z
" 0.011",2018-03-06T01:15:59.000Z
" 0.011",2018-03-06T01:16:18.000Z
" 0.011",2018-03-06T01:16:25.000Z
" 0.011",2018-03-06T01:16:29.000Z
" 0.011",2018-03-06T01:16:43.000Z
" 0.011",2018-03-06T01:16:58.000Z
" 0.011",2018-03-06T01:17:09.000Z
" 0.011",2018-03-06T01:17:13.000Z
" 0.011",2018-03-06T01:17:16.000Z
" 0.011",2018-03-06T01:17:20.000Z
" 0.011",2018-03-06T01:17:24.000Z
" 0.011",2018-03-06T01:17:31.000Z
" 0.011",2018-03-06T01:17:38.000Z
" 0.011",2018-03-06T01:17:46.000Z
" 0.011",2018-03-06T01:17:49.000Z
" 0.011",2018-03-06T01:17:57.000Z
" 0.011",2018-03-06T01:18:08.000Z
" 0.011",2018-03-06T01:18:15.000Z
" 0.011",2018-03-06T01:18:19.000Z
" 0.011",2018-03-06T01:18:23.000Z
" 0.011",2018-03-06T01:18:26.000Z
" 0.021",2018-03-06T02:07:36.000Z
" 0.020",2018-03-06T02:07:51.000Z
" 0.021",2018-03-06T02:07:58.000Z
" 0.028",2018-03-06T02:08:09.000Z
" 0.028",2018-03-06T02:08:13.000Z
" 0.028",2018-03-06T02:08:16.000Z
" 0.028",2018-03-06T02:08:24.000Z
" 0.028",2018-03-06T02:08:27.000Z
" 0.028",2018-03-06T02:08:53.000Z
" 0.028",2018-03-06T02:08:57.000Z
" 0.028",2018-03-06T02:09:11.000Z
" 0.028",2018-03-06T02:09:15.000Z
" 0.028",2018-03-06T02:09:19.000Z
" 0.028",2018-03-06T02:09:22.000Z
" 0.028",2018-03-06T02:09:26.000Z
" 0.028",2018-03-06T02:09:41.000Z
" 0.028",2018-03-06T02:09:44.000Z
" 0.028",2018-03-06T02:09:48.000Z
" 0.028",2018-03-06T02:09:59.000Z
" 0.028",2018-03-06T02:10:03.000Z
" 0.028",2018-03-06T02:10:06.000Z
" 0.028",2018-03-06T02:10:10.000Z
" 0.028",2018-03-06T02:10:14.000Z
" 0.028",2018-03-06T02:10:17.000Z
" 0.028",2018-03-06T02:10:21.000Z
" 0.028",2018-03-06T02:10:28.000Z
" 0.028",2018-03-06T02:10:47.000Z
" 0.028",2018-03-06T02:10:50.000Z
" 0.027",2018-03-06T02:11:09.000Z
" 0.028",2018-03-06T02:11:23.000Z
" 0.027",2018-03-06T02:11:38.000Z
" 0.027",2018-03-06T02:11:42.000Z
" 0.027",2018-03-06T02:11:45.000Z
" 0.027",2018-03-06T02:12:00.000Z
" 0.027",2018-03-06T02:12:03.000Z
" 0.027",2018-03-06T02:12:11.000Z
" 0.027",2018-03-06T02:12:18.000Z
" 0.027",2018-03-06T02:12:40.000Z
" 0.027",2018-03-06T02:12:51.000Z
" 0.027",2018-03-06T02:13:02.000Z
" 0.027",2018-03-06T02:13:20.000Z
" 0.027",2018-03-06T02:13:35.000Z
" 0.027",2018-03-06T02:13:42.000Z
" 0.027",2018-03-06T02:13:53.000Z
" 0.027",2018-03-06T02:14:01.000Z
" 0.027",2018-03-06T02:14:04.000Z
" 0.027",2018-03-06T02:14:12.000Z
" 0.028",2018-03-06T02:14:15.000Z
" 0.028",2018-03-06T02:14:37.000Z
